raw_smiles,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.08,180.8330833460098,1.0732549399085525,6,0,61.82,0,2,9,6,0,12,0.0,0,0,0.538,2.298,0.375,13.0,-1.087,['-'],['-'],['-'],['-'],0,0,0,1,-1.066031805105062,0.27306828222690616,0.03217613705777067,203.30953590981167,292.2229639163565,8.385886540089531,2.3021530891955617,-4.300686197463441,-4.646742059673009,0.4739719033241272,0.03218856081366539,0.5932412147521973,0.0001652240753173828,0.0003237724304199219,0.00011014938354492188,0.0028739571571350098,0.6957690715789795,0.609907329082489,0.004556753672659397,0.16623498499393463,0.9761611819267273,0.7496603727340698,32.519116315070825,-0.18417047394057806,62.79007951262865,0.0003563020145520568,1.0,9.764185051608365e-07,0.8762998580932617,1.233950570167508e-06,0.08710493892431259,3.9813244256947655e-07,0.001803586957976222,3.2808579817356076e-06,0.9984875917434692,0.000585957255680114,0.9899544715881348,0.0001011320564430207,0.01892545446753502,0.9087860609220311,1.9761438792396238,0.16401902947630664,2.3203865535761645,3.602616317498117,3.1206868321135075,0.07116275280714035,0.36539027094841003,0.8187418580055237,0.5887022018432617,0.5437532663345337,0.16588950157165527,0.39287644624710083,0.49788928031921387,0.11709538102149963,0.8981271982192993,0.6974310278892517,0.6363166570663452,0.8846933841705322,0.3870079815387726,0.5710801482200623,0.5948006510734558,0.9811047911643982,0.03118434175848961,0.03609831631183624,0.12117239832878113,4.040840906327503e-07,5.102846856175347e-08,1.0808989557494495e-15,4.379556179517907e-12,4.969384690411971e-07,1.0963461177316072e-13,1.691015252409505e-16,2.0931038846594419e-10,3.2063276194094215e-06,2.955605812177131e-12,1.551427850120593e-13,1.6695797522281453e-10,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 158.0,43.6 L 148.6,55.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-0 atom-0 atom-1' d='M 148.6,55.1 L 139.2,66.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 128.5,72.3 L 112.3,69.7' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 112.3,69.7 L 96.2,67.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 99.4,67.6 L 93.7,52.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 93.7,52.4 L 88.0,37.2' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 94.1,69.6 L 88.4,54.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 88.4,54.4 L 82.6,39.2' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-2 atom-4' d='M 96.2,67.0 L 72.0,96.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 72.0,96.6 L 85.5,132.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 78.5,97.6 L 89.7,127.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 85.5,132.3 L 73.3,142.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 73.3,142.1 L 61.1,151.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 50.4,152.6 L 37.1,143.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 37.1,143.9 L 23.8,135.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 53.5,147.8 L 42.0,140.3' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 42.0,140.3 L 30.4,132.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 23.8,135.2 L 27.9,120.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 27.9,120.1 L 32.1,105.0' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 28.5,91.7 L 19.3,80.1' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 19.3,80.1 L 10.0,68.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-5 atom-10' d='M 85.5,132.3 L 101.7,134.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-5 atom-10' d='M 101.7,134.9 L 117.8,137.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 125.7,145.1 L 131.2,159.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 131.2,159.6 L 136.7,174.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-10 atom-12' d='M 128.5,131.9 L 138.0,120.4' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-10 atom-12' d='M 138.0,120.4 L 147.4,108.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 145.3,111.5 L 161.8,114.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 161.8,114.2 L 178.4,116.9' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 146.2,105.8 L 162.7,108.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 162.7,108.5 L 179.3,111.2' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-12 atom-1' d='M 147.4,108.9 L 141.9,94.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-12 atom-1' d='M 141.9,94.4 L 136.4,79.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-8 atom-4' d='M 39.2,98.1 L 55.6,97.3' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-8 atom-4' d='M 55.6,97.3 L 72.0,96.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 97.0,67.2 L 96.2,67.0 L 95.0,68.5' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 24.5,135.6 L 23.8,135.2 L 24.0,134.4' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 146.9,109.5 L 147.4,108.9 L 147.1,108.2' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-1' d='M 131.5 67.8L 135.0 73.5Q 135.4 74.1, 135.9 75.1Q 136.5 76.1, 136.5 76.2L 136.5 67.8L 138.0 67.8L 138.0 78.6L 136.5 78.6L 132.7 72.3Q 132.2 71.6, 131.8 70.8Q 131.3 69.9, 131.2 69.7L 131.2 78.6L 129.8 78.6L 129.8 67.8L 131.5 67.8' fill='#0000FF'/><path class='atom-3' d='M 77.7 31.3Q 77.7 28.7, 79.0 27.3Q 80.3 25.8, 82.7 25.8Q 85.1 25.8, 86.4 27.3Q 87.6 28.7, 87.6 31.3Q 87.6 34.0, 86.3 35.5Q 85.0 36.9, 82.7 36.9Q 80.3 36.9, 79.0 35.5Q 77.7 34.0, 77.7 31.3M 82.7 35.7Q 84.3 35.7, 85.2 34.6Q 86.1 33.5, 86.1 31.3Q 86.1 29.2, 85.2 28.2Q 84.3 27.1, 82.7 27.1Q 81.0 27.1, 80.1 28.1Q 79.2 29.2, 79.2 31.3Q 79.2 33.5, 80.1 34.6Q 81.0 35.7, 82.7 35.7' fill='#FF0000'/><path class='atom-6' d='M 53.3 150.7L 56.9 156.5Q 57.2 157.0, 57.8 158.1Q 58.4 159.1, 58.4 159.1L 58.4 150.7L 59.8 150.7L 59.8 161.6L 58.3 161.6L 54.5 155.3Q 54.1 154.6, 53.6 153.7Q 53.2 152.9, 53.0 152.6L 53.0 161.6L 51.6 161.6L 51.6 150.7L 53.3 150.7' fill='#0000FF'/><path class='atom-8' d='M 31.5 93.0L 35.0 98.7Q 35.4 99.3, 35.9 100.3Q 36.5 101.3, 36.5 101.4L 36.5 93.0L 38.0 93.0L 38.0 103.8L 36.5 103.8L 32.7 97.5Q 32.2 96.8, 31.8 95.9Q 31.3 95.1, 31.2 94.8L 31.2 103.8L 29.8 103.8L 29.8 93.0L 31.5 93.0' fill='#0000FF'/><path class='atom-10' d='M 120.8 133.0L 124.3 138.8Q 124.7 139.3, 125.3 140.4Q 125.8 141.4, 125.9 141.4L 125.9 133.0L 127.3 133.0L 127.3 143.8L 125.8 143.8L 122.0 137.6Q 121.6 136.9, 121.1 136.0Q 120.6 135.2, 120.5 134.9L 120.5 143.8L 119.1 143.8L 119.1 133.0L 120.8 133.0' fill='#0000FF'/><path class='atom-13' d='M 180.1 115.1Q 180.1 112.5, 181.4 111.0Q 182.6 109.6, 185.0 109.6Q 187.4 109.6, 188.7 111.0Q 190.0 112.5, 190.0 115.1Q 190.0 117.7, 188.7 119.2Q 187.4 120.7, 185.0 120.7Q 182.7 120.7, 181.4 119.2Q 180.1 117.7, 180.1 115.1M 185.0 119.5Q 186.7 119.5, 187.6 118.4Q 188.5 117.3, 188.5 115.1Q 188.5 113.0, 187.6 111.9Q 186.7 110.8, 185.0 110.8Q 183.4 110.8, 182.5 111.9Q 181.6 113.0, 181.6 115.1Q 181.6 117.3, 182.5 118.4Q 183.4 119.5, 185.0 119.5' fill='#FF0000'/></svg>",['-'],['-'],['-'],['-'],['-'],['-'],"[(9, 8, 7, 6, 5, 4)]",['-'],0.008,0.0,0.092,0.055,0.023,0.161,0.273
